680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
969  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@293a5bf6: startup date [Mon Jul 17 14:21:40 CST 2017]; root of context hierarchy
1014 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=null
61518 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=null
61524 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
61524 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
61524 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@306666eb, com.api.model.system.subject.Subject@9ecb887, com.api.model.system.subject.Subject@6182da35, com.api.model.system.subject.Subject@7d7e33b4, com.api.model.system.subject.Subject@7e2c53ce, com.api.model.system.subject.Subject@12e8f40c, com.api.model.system.subject.Subject@65ccc716, com.api.model.system.subject.Subject@69a3ab88, com.api.model.system.subject.Subject@750d3751, com.api.model.system.subject.Subject@2090e568, com.api.model.system.subject.Subject@23e7721b, com.api.model.system.subject.Subject@576c6204, com.api.model.system.subject.Subject@4bc76007, com.api.model.system.subject.Subject@6c5b77b2, com.api.model.system.subject.Subject@7434a788, com.api.model.system.subject.Subject@407c9748, com.api.model.system.subject.Subject@30cb0018, com.api.model.system.subject.Subject@79a0754, com.api.model.system.subject.Subject@5643f8c8, com.api.model.system.subject.Subject@7221e39f, com.api.model.system.subject.Subject@1a82f603, com.api.model.system.subject.Subject@4d75e2a0, com.api.model.system.subject.Subject@4b9c67e], total=0, pages=0, pageNum=0, pageSize=0}
61524 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@306666eb, com.api.model.system.subject.Subject@9ecb887, com.api.model.system.subject.Subject@6182da35, com.api.model.system.subject.Subject@7d7e33b4, com.api.model.system.subject.Subject@7e2c53ce, com.api.model.system.subject.Subject@12e8f40c, com.api.model.system.subject.Subject@65ccc716, com.api.model.system.subject.Subject@69a3ab88, com.api.model.system.subject.Subject@750d3751, com.api.model.system.subject.Subject@2090e568, com.api.model.system.subject.Subject@23e7721b, com.api.model.system.subject.Subject@576c6204, com.api.model.system.subject.Subject@4bc76007, com.api.model.system.subject.Subject@6c5b77b2, com.api.model.system.subject.Subject@7434a788, com.api.model.system.subject.Subject@407c9748, com.api.model.system.subject.Subject@30cb0018, com.api.model.system.subject.Subject@79a0754, com.api.model.system.subject.Subject@5643f8c8, com.api.model.system.subject.Subject@7221e39f, com.api.model.system.subject.Subject@1a82f603, com.api.model.system.subject.Subject@4d75e2a0, com.api.model.system.subject.Subject@4b9c67e], total=0, pages=0, pageNum=0, pageSize=0}
61525 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
61525 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
61525 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
61525 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
63293 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
63293 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=GET
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=GET
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
63294 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
63295 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
63295 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
63295 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=12
63295 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=12
63298 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
63298 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
63299 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
63299 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
64624 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - Start running
64624 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - Start running
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - method=POST
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - method=POST
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@6bbf7f15
64625 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@6bbf7f15
64628 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - End run
64628 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - End run
417  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 11848 (D:\api\target\classes started by Administrator in D:\api)
417  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 11848 (D:\api\target\classes started by Administrator in D:\api)
418  [main] INFO  com.api.ServiceApiApplication - No active profile set, falling back to default profiles: default
418  [main] INFO  com.api.ServiceApiApplication - No active profile set, falling back to default profiles: default
578  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7f3b84b8: startup date [Mon Jul 17 17:17:02 CST 2017]; root of context hierarchy
604  [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
1223 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'managementServletContext' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.actuate.autoconfigure.EndpointWebMvcHypermediaManagementContextConfiguration; factoryMethodName=managementServletContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/actuate/autoconfigure/EndpointWebMvcHypermediaManagementContextConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration; factoryMethodName=managementServletContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/actuate/autoconfigure/EndpointWebMvcAutoConfiguration.class]]
1495 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'serviceApiApplication' of type [com.api.ServiceApiApplication$$EnhancerBySpringCGLIB$$f3397504] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1628 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [org.apache.tomcat.jdbc.pool.DataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1766 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sqlSessionFactoryBean' of type [org.apache.ibatis.session.defaults.DefaultSqlSessionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1776 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties' of type [org.mybatis.spring.boot.autoconfigure.MybatisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1780 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' of type [org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$90bf69c5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1786 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sqlSessionTemplate' of type [org.mybatis.spring.SqlSessionTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1787 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1788 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'courseMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1789 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'courseKpointMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1790 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'courseCatalogMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1791 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'classInfoMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1793 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'templateFileMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1794 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'teachesrMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1795 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1796 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'subjectMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1797 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'msgSystemMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
1798 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'msgReceiveMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2176 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2182 [main] INFO  o.a.catalina.core.StandardService - Starting service Tomcat
2182 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2253 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/service-api] - Initializing Spring embedded WebApplicationContext
2254 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1676 ms
2435 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2438 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'metricsFilter' to: [/*]
2438 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2438 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2439 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2439 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2439 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2439 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
2744 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
2753 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2791 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
2792 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2793 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2815 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2885 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
3241 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000228: Running hbm2ddl schema update
4935 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
5626 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7f3b84b8: startup date [Mon Jul 17 17:17:02 CST 2017]; root of context hierarchy
5634 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Detected ResponseBodyAdvice bean in org.springframework.boot.actuate.autoconfigure.EndpointWebMvcHypermediaManagementContextConfiguration$ActuatorEndpointLinksAdvice
5649 [main] INFO  c.api.interceptor.WebAppConfigurer - ==========WebAppConfigurer正在启动
5649 [main] INFO  c.api.interceptor.WebAppConfigurer - ==========WebAppConfigurer正在启动
5672 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/file/greeting]}" onto public java.lang.String com.api.controller.FileController.greeting(java.lang.String,org.springframework.ui.Model)
5673 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/file/upload]}" onto public com.api.model.common.Result com.api.controller.FileController.upload(javax.servlet.http.HttpServletRequest,org.springframework.web.multipart.MultipartFile,java.lang.Integer)
